,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,color
Dnajb6,2078.81909313144,-0.0322908013350422,0.0470499826245515,-0.686308464611256,0.492518612334929,0.0936320173743086,#BEBEBEB2
Fosl2,377.286132208689,0.307895636119592,0.314954465862203,0.977587776940114,0.328278245114574,0.088715810779528,#BEBEBEB2
Rbks,78.5232419951689,0.235307722676697,0.209112669495442,1.12526765233527,0.260475632790864,0.0862719919079101,#BEBEBEB2
Slc4a1ap,602.367704150304,0.0668073068931028,0.075376064248037,0.886319915474263,0.375445160238615,0.0905141288454397,#BEBEBEB2
Mrpl33,336.901148843885,-0.00162798820711212,0.120455335607055,-0.013515285137911,0.989216690939754,0.0999432745036752,#BEBEBEB2
Gtf3c2,350.080862741337,0.00218970924751758,0.11990801285572,0.0182615756475954,0.98543018054241,0.0999146064048841,#BEBEBEB2
Eif2b4,788.277951535293,0.167706131903758,0.0888825346277543,1.88682886470466,0.0591833474150322,0.0620708695009454,#BEBEBEB2
Snx17,1379.73403053374,0.160166435518337,0.061048113808382,2.62360989597595,0.00870033720894696,0.0315933433853103,#FF0000B2
Ppm1g,1230.63451525284,0.106647842172667,0.0629253617974603,1.69483081425797,0.0901075201618154,0.0711232468685954,#BEBEBEB2
Nrbp1,1913.21969835401,0.0280721724657093,0.071629293027996,0.391909109793076,0.69512537171283,0.0964126868693602,#BEBEBEB2
Krtcap3,49.4950778045293,0.225016347395474,0.25381571088117,0.886534354450661,0.375329650213962,0.0905141288454397,#BEBEBEB2
Ociad1,5345.52794589593,-0.00662898224425771,0.0496666542371678,-0.133469474561404,0.89382210402304,0.099174351308803,#BEBEBEB2
Ociad2,204.235903620051,0.275189557072777,0.14344811049666,1.91839095070677,0.0550614576328939,0.0615568514218844,#BEBEBEB2
Sgcb,2278.44430069815,-0.0866822426064663,0.0520730267483471,-1.66462846543134,0.0959869026562684,0.0714529217385709,#BEBEBEB2
Cgref1,317.769538458367,0.185970968834762,0.109090715295643,1.70473690937647,0.0882435028198168,0.0707368347863905,#BEBEBEB2
Khk,538.85846060412,0.069172953981891,0.112591584446439,0.614370552843559,0.538970490144848,0.0946160279580082,#BEBEBEB2
Emilin1,181.413355932887,-0.0280447964926918,0.415695303306809,-0.0674647903635154,0.946211691358683,0.0996511679965863,#BEBEBEB2
Agbl5,211.385867672186,0.0820397579407792,0.117915328998756,0.695751422969316,0.486584515555829,0.0936148369771006,#BEBEBEB2
Mapre3,4322.64684102067,-0.0493847140574887,0.0511683815393173,-0.965141217522035,0.334474084639702,0.0890750825106501,#BEBEBEB2
Ppargc1a,917.297151010381,-0.186523621574855,0.0857960778152167,-2.17403436526062,0.0297025544522967,0.0485917106952737,#00FF00B2
Dpysl5,2889.26609280647,-0.0447092677373451,0.0722194885105174,-0.619074832284834,0.535867062321461,0.0944656512009531,#BEBEBEB2
Dhx15,2015.97040275883,-0.0850279741303358,0.0481458352551291,-1.76605045233435,0.0773873849248486,0.0678946906163505,#BEBEBEB2
Pgm1,179.475461959618,0.103626996826018,0.149855353784977,0.691513477554556,0.489242913994776,0.0936320173743086,#BEBEBEB2
Sepsecs,383.127739583969,0.139091687659905,0.0946240571662663,1.46994001129653,0.141578001807625,0.0768358973363705,#BEBEBEB2
Tbc1d1,670.081454944239,-0.0969279988579035,0.0743164783605063,-1.30425984917786,0.192145000025547,0.081471799897807,#BEBEBEB2
Slc35f6,1197.45917387398,-0.0163371268172154,0.061337662328101,-0.266347398924768,0.7899716719403,0.0977101524304313,#BEBEBEB2
Anapc4,1699.19603598158,-0.0419535271608773,0.0569771494179388,-0.736321974501387,0.461534776204459,0.0930859013999839,#BEBEBEB2
Cenpa,26.1697804215113,-0.39003397353684,0.3298834592163,-1.18233867943376,0.237071343847996,0.0851002041060306,#BEBEBEB2
Klf3,348.1336849229,-0.11163814863295,0.145665109729826,-0.766402804625016,0.443436664534494,0.0925763994601615,#BEBEBEB2
Zcchc4,311.68505135323,-0.0448619687792596,0.116500294827308,-0.385080302549963,0.700177921138077,0.096509915945124,#BEBEBEB2
Fam114a1,757.294317462752,-0.0915174775605071,0.0784148165746305,-1.16709419926279,0.243172330177808,0.0852745637589309,#BEBEBEB2
Pi4k2b,148.753915558941,-0.241879509286661,0.141775457079854,-1.70607462157871,0.0879941869865886,0.0706867333468414,#BEBEBEB2
Slc34a2,86.9846609578907,-0.232664552362933,0.19639462937182,-1.18467879242485,0.236144470649974,0.0850856861339717,#BEBEBEB2
Sel1l3,1491.60746879289,0.109832698974777,0.0662145866132057,1.65873872499376,0.097168452420161,0.0716865221172157,#BEBEBEB2
D5Ertd579e,2354.03301497621,-0.0715085513579931,0.0587072217902354,-1.2180537449634,0.223203549700968,0.0840984381385171,#BEBEBEB2
Rfc1,1227.99975442733,-0.0266508229214453,0.0602654225876145,-0.442224110893773,0.658327040316301,0.0960705601957408,#BEBEBEB2
Tbc1d14,1553.61459540431,0.05111063863635,0.056656393064181,0.902115999132724,0.366995250781891,0.0904422463481204,#BEBEBEB2
Cckar,645.129878305084,-0.0218071770767558,0.0817089720222066,-0.266888403281211,0.789555085735367,0.0977101524304313,#BEBEBEB2
Tada2b,809.756414329828,0.0425324711499862,0.0659343887855739,0.645072653790825,0.518880104297079,0.0941862194241066,#BEBEBEB2
Grpel1,791.406021237884,0.115199656373036,0.0753663706321393,1.5285286448955,0.126381337064768,0.074777368101857,#BEBEBEB2
Lias,664.362817793492,-0.0393800434307079,0.0928977262274126,-0.423907505920069,0.671633269920735,0.0962952973442694,#BEBEBEB2
Ugdh,647.835674905881,0.0360956700786744,0.0768421001275,0.46973820365116,0.638542069642298,0.0957611871030444,#BEBEBEB2
Pds5a,1076.4255121156,-0.0994912610412123,0.0727809110653547,-1.36699664218098,0.171626357999399,0.0797880997723143,#BEBEBEB2
Ube2k,1700.80908377975,-0.00946196408453178,0.0463160237697238,-0.204291372929059,0.838125811221592,0.0981364862382501,#BEBEBEB2
Nsun7,40.5280708927012,-0.182853599073467,0.283162398441769,-0.64575522767042,0.5184378876878,0.0941862194241066,#BEBEBEB2
Apbb2,2349.93432388454,0.0340361466215042,0.0494134323083915,0.688803530365652,0.490946913697639,0.0936320173743086,#BEBEBEB2
Guf1,437.333566722307,-0.125063350988514,0.104971022838293,-1.19140832971755,0.233493324487636,0.0849608944679821,#BEBEBEB2
Gnpda2,597.240431795101,0.0003783622101157,0.103550095524954,0.00365390498383964,0.99708461211399,0.0999432745036752,#BEBEBEB2
Gabra4,88.6441748522221,-0.0700269863922617,0.177882082737384,-0.393670825721362,0.69382408331108,0.0964047437258928,#BEBEBEB2
Gabrb1,32.9153420319881,0.69122677242043,0.420481416941494,1.64389374790517,0.100198151835724,0.0721026578912044,#BEBEBEB2
Commd8,534.002662686826,0.0194269425428678,0.0887760543585261,0.218830885008825,0.826781787145007,0.0980986288647232,#BEBEBEB2
Tec,236.444936381582,0.14177107912343,0.176450015028172,0.803463117307155,0.421707106402561,0.0919321855696757,#BEBEBEB2
Slc30a9,4830.66043994722,-0.0436768957411327,0.038392468109413,-1.13764230048091,0.255269875790579,0.0859879539912585,#BEBEBEB2
Uchl1,32852.9908987456,0.0428214764048571,0.0540388120235604,0.792420758365068,0.428115379479574,0.0921141855070372,#BEBEBEB2
Fip1l1,1024.37420770303,0.055965524522973,0.0664893770624631,0.841721294371528,0.399943975932438,0.0913053601335916,#BEBEBEB2
Lnx1,200.020828516001,-0.17122320894602,0.139149919289648,-1.2304944898287,0.218511989140689,0.0839813029476803,#BEBEBEB2
Chic2,308.062223713196,-0.12189316080664,0.106401945959484,-1.14559146176758,0.25196423176345,0.0858271214177045,#BEBEBEB2
Pdgfra,476.575620787334,-0.133096332150074,0.248029679804178,-0.536614538450217,0.591533899560672,0.0952328890673379,#BEBEBEB2
Srd5a3,585.074315199933,-0.125002491456248,0.0785991402352585,-1.59037988306358,0.111749202057758,0.0732138970188847,#BEBEBEB2
Tmem165,710.490084661855,-0.0153423708320564,0.074628768179946,-0.205582528108499,0.837117026551302,0.0981364862382501,#BEBEBEB2
Clock,1549.69253633573,0.0248579198551418,0.0807746078249378,0.30774423453737,0.758276957778037,0.0975658785907924,#BEBEBEB2
Epha5,336.665794107686,0.147313342082599,0.151717043883928,0.970974244629378,0.331561104186135,0.0889576949012914,#BEBEBEB2
Ppat,413.050186527289,-0.0322989481526959,0.0958883719333304,-0.336839050465398,0.736238233503195,0.0970850081867986,#BEBEBEB2
Paics,2758.89628533624,-0.020080662488338,0.0474115743935391,-0.423539246380193,0.671901870611002,0.0962952973442694,#BEBEBEB2
Rest,336.76278647305,0.285737808073403,0.104140329764061,2.74377667826447,0.00607368413523414,0.0278289631569609,#FF0000B2
Polr2b,1704.91206902831,-0.0676351976075411,0.0593898724804856,-1.13883385807513,0.254772456986589,0.0859714573153044,#BEBEBEB2
Cenpc1,461.84707885599,-0.113157038655905,0.0851017837439876,-1.32966706075535,0.18362799222226,0.0810863025471419,#BEBEBEB2
Pigg,410.611046650802,-0.166033189193147,0.100371362419275,-1.6541888561758,0.0980891463774386,0.0716865221172157,#BEBEBEB2
Dr1,756.881408265124,-0.011053219942285,0.0949492121169157,-0.11641191849675,0.907326090021355,0.0994097167573163,#BEBEBEB2
Mtf2,297.981712732459,-0.135131599197907,0.11279861167391,-1.19798991488086,0.230920943190197,0.0849359275133824,#BEBEBEB2
Fam69a,168.297743099146,-0.103574371431677,0.137282170374297,-0.754463388430438,0.450571021387144,0.0929060691060525,#BEBEBEB2
Glmn,108.661272565017,0.0725147291410706,0.193210459899558,0.375314717323109,0.707426421990091,0.0967081281730179,#BEBEBEB2
Brdt,230.422617987752,-0.102648759610678,0.121257215078661,-0.846537334245129,0.397253055758283,0.091178164117684,#BEBEBEB2
Smr2,63.7535909490763,-0.0267528461039104,0.225650484527814,-0.118558779786767,0.905624923908368,0.0994097167573163,#BEBEBEB2
Cdc7,122.729846687199,-0.0291318679170968,0.161401928790124,-0.180492687636824,0.856765794546778,0.098366969429495,#BEBEBEB2
Tgfbr3,1769.07841666975,-0.0558543506254729,0.0725418732256832,-0.769960136702092,0.44132353953836,0.092500123566924,#BEBEBEB2
Zfp326,435.584717129087,0.0277985920625767,0.0958115450066377,0.290138229799455,0.771710489897349,0.0976311827609725,#BEBEBEB2
Rufy3,15256.4630416926,-0.0477487523399083,0.0436319201257729,-1.09435367965169,0.273799890825508,0.0871828586823084,#BEBEBEB2
Gbp9,130.800718382172,-0.601713733449138,0.252836473537561,-2.37985336937452,0.0173195282489644,0.041379774439211,#00FF00B2
Spp1,2863.23604595532,0.289867877952652,0.107137618827513,2.70556580522224,0.00681881368021279,0.0291734821901565,#FF0000B2
Ibsp,169.33787840084,0.506274001603956,0.160822959264872,3.14802068012027,0.00164380063595985,0.015648688101108,#FF0000B2
Dmp1,44.7242494575136,0.12833292956947,0.287374143849535,0.446570898308316,0.655184911643919,0.0960313453815054,#BEBEBEB2
Sparcl1,15118.8570395419,-0.000476356976827394,0.0677192467521456,-0.00703429231235949,0.994387493053493,0.0999432745036752,#BEBEBEB2
Nudt9,935.842564562235,0.132314246318125,0.0895617108492301,1.47735282257912,0.139581085376142,0.0765200389714098,#BEBEBEB2
Hsd17b11,2380.39708672946,-0.0252224667586491,0.066508405859792,-0.379237277342374,0.704511672099749,0.0966734484277693,#BEBEBEB2
Klhl8,295.928204905199,-0.230509242261672,0.122251521345516,-1.88553270932465,0.0593579526468321,0.0621512904699971,#BEBEBEB2
Aff1,1329.33416786066,0.100224295524829,0.0780941028295459,1.28337853811556,0.199359489204789,0.0820400811658682,#BEBEBEB2
Agpat9,78.7415979800725,0.126726402393247,0.233169688594134,0.543494324486715,0.586789497506949,0.0952236071226918,#BEBEBEB2
Coq2,1318.00116140902,-0.0553467879608042,0.0587196287760928,-0.942560249688399,0.345905880009025,0.089508913616122,#BEBEBEB2
Slc10a6,118.781871492491,0.0446061651346413,0.217776202183439,0.204825709546851,0.837708299529748,0.0981364862382501,#BEBEBEB2
Enoph1,580.231136266715,-0.0359330891281252,0.0764954039343626,-0.469741805128029,0.638539496250449,0.0957611871030444,#BEBEBEB2
Hnrnpdl,1704.94648080192,-0.0317563134448481,0.111315704641357,-0.285281520223606,0.775428469586392,0.0976311827609725,#BEBEBEB2
Cds1,3091.86780607404,0.0565575357908953,0.0777710126150494,0.727231572396306,0.46708410824866,0.0931286241050734,#BEBEBEB2
Rasgef1b,288.468773174128,-0.224923829541253,0.124402204111329,-1.80803733461158,0.0706006900979485,0.0664622972016246,#BEBEBEB2
Prkg2,453.518888851333,-0.410758792178464,0.105596414180509,-3.88989337721546,0.000100288276097502,0.00319424075543446,#00FF00B2
Bmp3,27.1602060011881,-0.21438007629588,0.378045616914838,-0.567074624605881,0.570663482255953,0.095101537987771,#BEBEBEB2
Fgf5,73.2269243252834,-0.164699671236896,0.200688423022722,-0.820673503514692,0.411832267224087,0.0917560286377282,#BEBEBEB2
Antxr2,804.256029330145,-0.111493547502906,0.0757797448345968,-1.47128428244593,0.141214252127014,0.0767258735901053,#BEBEBEB2
Crybb1,123.54792172001,0.189453496902942,0.205602050927075,0.92145723278869,0.356811759799844,0.0901027075900605,#BEBEBEB2
Tpst2,657.001153593546,0.135866401434514,0.0811981344146271,1.6732699884548,0.0942741577623993,0.0713343773067642,#BEBEBEB2
Tfip11,1093.96060995706,0.0195535317538443,0.0672310466161695,0.290840805520668,0.771173075368001,0.0976311827609725,#BEBEBEB2
Srrd,103.518281072425,0.109582798352778,0.172015131982742,0.637053246942094,0.524090160670403,0.0943156060595245,#BEBEBEB2
Asphd2,731.606190640228,-0.217657112678096,0.0831154449009296,-2.61873245023876,0.00882571383984112,0.0317519664611433,#00FF00B2
Crybb3,32.1346346402794,0.533300787958413,0.328162608640664,1.62511137441126,0.104138829704063,0.0725116692946705,#BEBEBEB2
Tesc,973.810111069804,0.0723829842706204,0.0755232160122395,0.958420312224121,0.337850856724906,0.0892200015998419,#BEBEBEB2
Nos1,1330.2054281577,-0.105104270955682,0.0782684527040656,-1.34286889959462,0.179314428462472,0.0807797631885448,#BEBEBEB2
Rfc5,124.672157979967,-0.00381736173602535,0.168958393975821,-0.0225935015490952,0.981974527518624,0.0999146064048841,#BEBEBEB2
Wsb2,3377.8859395559,-0.0588054452651769,0.0543653861587442,-1.08167069932085,0.279398877218153,0.0872062163162308,#BEBEBEB2
Dck,584.964366310688,-0.193594324836021,0.0852046835278502,-2.2721089595121,0.0230799301037662,0.0467466871467097,#00FF00B2
Rassf6,79.3501881531788,-0.00132219803883562,0.191427041579358,-0.00690705987997778,0.994489007380518,0.0999432745036752,#BEBEBEB2
Pf4,47.4381713577925,-0.128670469408922,0.267971147617667,-0.480165385538092,0.631109797823622,0.0957532268000858,#BEBEBEB2
Mthfd2l,290.740539506371,0.119400075708079,0.109123122479313,1.09417759495211,0.273877095895786,0.0871828586823084,#BEBEBEB2
Shroom3,892.790060696564,-0.0603190127705594,0.0821978146338758,-0.733827450756829,0.463053907930294,0.0930859013999839,#BEBEBEB2
Ccng2,745.235405005678,0.0278875300383085,0.0735107125755588,0.379366884923663,0.704415437891248,0.0966734484277693,#BEBEBEB2
Tctn2,234.865828214435,-0.0460174144733189,0.128081233566114,-0.359283036180044,0.719383363469343,0.0968890023006828,#BEBEBEB2
Gtf2h3,246.766540486846,-0.0530497838231639,0.10576866494806,-0.501564275669124,0.615974054084034,0.0955481334185828,#BEBEBEB2
Eif2b1,536.254142619094,0.0809183051628721,0.0838822104224322,0.964665866044376,0.334712197248409,0.0890750825106501,#BEBEBEB2
Ddx55,308.592487416106,-0.114418093873324,0.114150009098178,-1.0023485304755,0.316175291232876,0.0884343681189352,#BEBEBEB2
Tmed2,1263.22113993237,0.163685852616311,0.0637723721601467,2.56672046329498,0.0102665339056052,0.0339722458751449,#FF0000B2
Rilpl1,596.439191277265,0.0515052119884135,0.100632004234605,0.511817412165803,0.608778802944596,0.095404153198585,#BEBEBEB2
Cdk2ap1,852.252951312012,0.0166808750879824,0.0929855654583134,0.179392091726975,0.857629840552753,0.098366969429495,#BEBEBEB2
Rchy1,582.563912492642,0.0559634150646837,0.0895750854866285,0.624765410612282,0.532125035545044,0.0944329605801947,#BEBEBEB2
Rilpl2,185.236022097857,0.0723994522617198,0.126704113190998,0.571405698192152,0.567724667396544,0.0950306413268666,#BEBEBEB2
Snrnp35,130.887888500504,0.264228936464182,0.169872878278265,1.55545098865844,0.119838698589679,0.0740255469240211,#BEBEBEB2
Cdkl2,1708.11122235295,-0.0988734328341807,0.0536467869386496,-1.84304482106733,0.0653224666637135,0.0644433858493985,#BEBEBEB2
Arl6ip4,737.63201305297,0.0897792014785957,0.0789038063764307,1.13783105786153,0.255191033560959,0.0859879539912585,#BEBEBEB2
G3bp2,2755.56998415005,-0.118871560713017,0.0487375316775802,-2.43901479252999,0.014727365383247,0.0388427468917926,#00FF00B2
Pitpnm2,4692.53544372492,-0.160507388225352,0.061184866203147,-2.62331844761142,0.00870778404603865,0.0315933433853103,#00FF00B2
Uso1,2349.76571755926,-0.020006002854531,0.0475129024628701,-0.421064633341756,0.673707886059945,0.0962952973442694,#BEBEBEB2
Abcb9,1150.29682301623,-0.0969880789571905,0.0854572596675102,-1.1349308336652,0.256404299644277,0.0860716069179613,#BEBEBEB2
Naaa,767.72657208293,-0.114050996014325,0.0765364981246161,-1.49015174209602,0.136184341853497,0.0762105329123101,#BEBEBEB2
Kntc1,68.1600332965982,-0.188792818800365,0.269986704301779,-0.699267096461685,0.484385125858985,0.0936148369771006,#BEBEBEB2
Sdad1,489.722213077344,0.0272069609576136,0.0881345926515283,0.30869786923718,0.757551364823781,0.0975332473294762,#BEBEBEB2
Slc15a4,546.943465010633,-0.0391009211765682,0.0976968705451181,-0.400226956691625,0.688989361622963,0.0964047437258928,#BEBEBEB2
Rimbp2,746.574277114542,-0.0759065824535975,0.0888311485308081,-0.854504120559377,0.392825727276474,0.0910549114164447,#BEBEBEB2
Rsrc2,1089.52215606952,0.114870518040513,0.0807360831792997,1.42279032518096,0.154796946822505,0.0781858510454178,#BEBEBEB2
Piwil1,31.8794721437133,0.159528424285446,0.318945721553306,0.500174209920492,0.616952416249704,0.0955481334185828,#BEBEBEB2
Scarb2,2686.97489894693,0.0137710525779975,0.0762036102591223,0.180713912781435,0.856592137769607,0.098366969429495,#BEBEBEB2
Zcchc8,379.883888942504,-0.0691795487397438,0.10470419243232,-0.660714219103127,0.508795603274167,0.0939170535585729,#BEBEBEB2
Stx2,1543.21011719236,-0.136899312784016,0.0544443159892371,-2.51448310620854,0.0119207013656228,0.0367255228494781,#00FF00B2
Ran,3976.73316478316,0.0185222929369842,0.0497869569994044,0.37203103088236,0.709869745626592,0.0967381537651258,#BEBEBEB2
Gbas,1998.54745993998,-0.124847949835644,0.0556461818861073,-2.2436031656435,0.0248579454050334,0.0476322070898686,#00FF00B2
Diablo,1942.00603643841,-0.0471899344101932,0.0602339807420055,-0.783443727757549,0.433366586320729,0.0922648708735902,#BEBEBEB2
Vps33a,2423.35782136078,-0.0708926750463946,0.0546885897434818,-1.29629736987036,0.194873054376075,0.0817643179426471,#BEBEBEB2
Mmp17,376.493183823385,0.0295042337545895,0.153477848151084,0.192237734044495,0.847555989590002,0.0982881766115034,#BEBEBEB2
Bcl7a,996.869719824467,-0.134999973889307,0.0677256838114178,-1.99333496971716,0.0462247795945366,0.0576150630968436,#BEBEBEB2
Sfswap,1024.78536726047,-0.00989321762871984,0.08366342426866,-0.118250211668969,0.905869405851348,0.0994097167573163,#BEBEBEB2
Psmd9,446.177572217083,0.0406738657267763,0.093071202702873,0.437018804373103,0.662097710727541,0.0960958903517732,#BEBEBEB2
Wdr66,81.6183121066937,-0.313152075985941,0.204749915759712,-1.5294368978078,0.12615617117613,0.0747650324166371,#BEBEBEB2
